[2025-03-08 23:07:25.947] [info]  DiscordSplash.signalReady
[2025-03-10 00:11:08.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:11:09.938] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:11:22.551] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:11:22.567] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:11:36.301] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:11:36.315] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:11:50.051] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:11:50.070] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:12:03.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:12:03.820] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:12:17.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:12:17.579] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:12:24.610] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:12:31.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:12:31.647] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:12:45.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:12:45.070] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:12:58.801] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:12:58.816] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:13:12.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:13:12.570] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:13:18.501] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:13:26.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:13:26.319] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:13:40.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:13:40.069] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:13:53.801] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:13:53.817] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:13:59.439] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:14:07.553] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:14:07.572] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:14:21.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:14:21.319] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:14:35.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:14:35.069] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:14:48.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:14:48.822] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:15:02.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:15:02.570] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:15:16.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:15:16.406] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:15:30.051] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:15:30.067] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:15:43.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:15:43.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:15:56.019] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:15:57.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:15:57.572] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:16:11.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:16:11.320] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:16:25.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:16:25.072] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:16:32.108] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:16:38.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:16:38.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:16:52.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:16:52.570] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:17:06.301] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:17:06.318] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:17:20.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:17:20.068] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:17:33.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:17:33.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:17:36.045] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:17:47.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:17:47.570] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:18:01.301] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:18:01.318] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:18:15.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:18:15.069] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:18:28.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:18:28.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:18:42.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:18:42.570] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:18:56.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:18:56.318] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:18:58.176] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:19:10.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:19:10.071] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:19:23.801] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:19:23.817] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:19:37.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:19:37.569] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:19:51.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:19:51.318] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:20:03.766] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:20:05.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:20:05.070] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:20:18.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:20:18.821] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:20:32.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:20:32.568] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:20:46.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:20:46.320] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:21:00.051] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:21:00.068] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:21:13.546] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:21:13.834] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:21:13.851] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:21:27.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:21:27.568] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:21:41.307] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:21:41.324] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:21:55.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:21:55.069] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:22:08.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:22:08.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:22:22.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:22:22.570] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:22:24.138] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:22:27.412] [info]  [GatewaySocket] [CONNECT] wss://gateway-us-east1-b.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-10 00:22:27.609] [info]  [GatewaySocket] [CONNECTED] wss://gateway-us-east1-b.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 197 ms
[2025-03-10 00:22:27.611] [info]  [GatewaySocket] [RESUME] resuming session 386d3a3407f7acbd7b5549ac6058ad7e, seq: 181
[2025-03-10 00:22:27.784] [info]  [Flux] Dispatching CONNECTION_RESUMED
[2025-03-10 00:22:27.790] [info]  [GatewaySocket] [RESUMED] took 378ms, replayed 0 events, new seq: 182
[2025-03-10 00:22:36.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:22:36.318] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:22:50.056] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:22:50.072] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:23:03.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:23:03.820] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:23:17.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:23:17.570] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:23:23.546] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:23:31.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:23:31.318] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:23:45.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:23:45.070] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:23:58.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:23:58.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:24:06.683] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:24:12.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:24:12.579] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:24:26.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:24:26.338] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:24:40.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:24:40.075] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:24:48.496] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:24:53.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:24:53.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:25:07.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:25:07.569] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:25:21.301] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:25:21.319] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:25:27.975] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:25:35.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:25:35.072] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:25:48.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:25:48.822] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:26:02.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:26:02.568] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:26:16.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:26:16.318] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:26:30.051] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:26:30.192] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:26:36.991] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:26:43.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:26:43.819] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:26:57.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:26:57.569] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:27:11.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:27:11.319] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:27:18.909] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:27:25.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:27:25.068] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:27:38.801] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:27:39.037] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:27:52.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:27:52.571] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:28:06.301] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:28:06.320] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:28:20.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:28:20.070] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:28:33.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:28:33.821] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:28:47.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:28:47.569] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:29:01.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:29:01.323] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:29:15.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:29:15.071] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:29:20.313] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:29:28.801] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:29:28.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:29:42.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:29:42.570] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:29:56.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:29:56.318] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:29:58.136] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:30:10.051] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:30:10.066] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:30:23.240] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:30:23.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:30:23.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:30:37.551] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:30:37.569] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:30:49.053] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:30:51.301] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:30:51.331] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:31:05.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:31:05.070] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:31:18.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:31:18.820] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:31:19.367] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:31:32.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:31:32.569] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:31:46.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:31:46.323] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:32:00.051] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:32:00.069] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:32:13.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:32:13.818] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:32:19.669] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:32:27.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:32:27.568] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:32:41.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:32:41.320] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:32:47.811] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:32:55.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:32:55.072] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:33:08.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:33:08.822] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:33:22.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:33:22.570] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:33:36.302] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:33:36.320] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:33:48.285] [info]  [ConnectionEventFramerateReducer] BaseConnection.userSpeakingChange: Reduced framerate after 15000 ms.
[2025-03-10 00:33:50.052] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:33:50.070] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:34:03.802] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:34:03.842] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:34:17.552] [info]  [RTCControlSocket(default)] Sending heartbeat with last received sequence number: 17
[2025-03-10 00:34:17.568] [info]  [RTCControlSocket(default)] Heartbeat ACK received
[2025-03-10 00:34:24.496] [info]  [RTCConnection(945777896004395009, default)] Received MLS proposals
[2025-03-10 00:34:24.502] [info]  [RTCConnection(945777896004395009, default)] Sending MLS commit welcome message
[2025-03-10 00:34:24.502] [info]  [RTCControlSocket(default)] Sending MLS commit + welcome message
[2025-03-10 00:34:24.507] [info]  [RTCConnection(945777896004395009, default)] Received MLS commit for transition ID 30
[2025-03-10 00:34:24.511] [info]  [RTCConnection(945777896004395009, default)] Sending DAVE protocol ready for transition ID 30
[2025-03-10 00:34:24.527] [info]  [RTCConnection(945777896004395009, default)] Executing DAVE protocol transition: 30
[2025-03-10 00:34:24.527] [info]  [Connection(default)] DAVE protocol state update: {"version":1,"epochAuthenticator":"CG5Xl0Hzql3cIIcnvuKRuy95YiHlof9NV2hOW7svFJk="}
[2025-03-10 00:34:28.247] [info]  [RTCConnection(945777896004395009, default)] Destroy RTCConnection
[2025-03-10 00:34:28.248] [info]  [RTCControlSocket(default)] CLOSE
[2025-03-10 00:34:28.250] [info]  [RTCConnection(945777896004395009, default)] Disconnected from RTC server, clean: true, code: 1000, reason: Force Close, state: RTC_CONNECTED
[2025-03-10 00:34:28.262] [info]  [Connection(default)] Connection state change: CONNECTED => DISCONNECTED
[2025-03-10 00:34:28.262] [info]  [RTCConnection(945777896004395009, default)] RTC media connection state change: RTC_CONNECTED => DISCONNECTED
[2025-03-10 00:34:28.263] [info]  [RTCConnection(945777896004395009, default)] RTC connection state: RTC_CONNECTED => RTC_DISCONNECTED
[2025-03-10 00:34:28.263] [info]  [Connection(default)] Connection state change: DISCONNECTED => DISCONNECTED
[2025-03-10 00:34:28.264] [info]  [RTCConnection(945777896004395009, default)] RTC media connection state change: RTC_DISCONNECTED => DISCONNECTED
[2025-03-10 00:34:28.264] [info]  [RTCConnection(945777896004395009, default)] RTC connection state: RTC_DISCONNECTED => RTC_DISCONNECTED
[2025-03-10 00:34:28.264] [info]  [RTCConnection(945777896004395009, default)] RTC connection state: RTC_DISCONNECTED => DISCONNECTED
[2025-03-10 00:34:28.356] [warn]  [RTCConnection(945777896004395009, default)] Error: codec survey is not available
[2025-03-10 00:35:01.483] [info]  [WindowVisibilityVideoManager] Incoming video enabled changed, incomingVideoEnabled = false
[2025-03-10 14:15:33.582] [info]  DiscordSplash.signalReady
[2025-03-10 14:15:33.623] [info]  DiscordSplash.onStateUpdate: {"status":"checking-for-updates"}
[2025-03-10 14:15:33.623] [info]  Splash.onStateUpdate: {"status":"checking-for-updates"}
[2025-03-10 14:15:33.989] [info]  DiscordSplash.onStateUpdate: {"status":"launching"}
[2025-03-10 14:15:33.990] [info]  Splash.onStateUpdate: {"status":"launching"}
[2025-03-10 14:15:34.501] [info]  [FAST CONNECT] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream, encoding: etf, version: 9
[2025-03-10 14:15:34.581] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-10 14:15:34.679] [info]  Initializing voice engine with audio subsystem: standard
[2025-03-10 14:15:34.794] [info]  [default] [BUILD INFO] Release Channel: stable, Build Number: 375609, Version Hash: 871f03eb6bdb2262d28cc3b496100805906e29df
[2025-03-10 14:15:34.838] [info]  [default] [NATIVE INFO] host 0.0.87, modules: discord_desktop_core: 1, discord_erlpack: 1, discord_spellcheck: 1, discord_utils: 1, discord_voice: 2, discord_zstd: 1, discord_krisp: 1, discord_game_utils: 1, discord_rpc: 1, build: null
[2025-03-10 14:15:34.878] [error] [Spellchecker] sh is not a valid locale.
[2025-03-10 14:15:35.477] [info]  [FAST CONNECT] connected in 974ms
[2025-03-10 14:15:35.575] [info]  [Spellchecker] Switching to it-IT (available)
[2025-03-10 14:15:35.597] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-10 14:15:35.679] [info]  [libdiscore] The answer for life the universe and everything is: 42
[2025-03-10 14:15:35.694] [warn]  [CloudSyncUtils] CloudSync is not supported on this platform
[2025-03-10 14:15:35.762] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-10 14:15:35.762] [info]  [GatewaySocket] [FAST CONNECT] successfully took over websocket, state: [object Object]
[2025-03-10 14:15:35.762] [info]  [GatewaySocket] [CONNECTED] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 1 ms
